"","mz","polarity","p_value"
"344",315.231437318669,"positive",13.5253870018782
"345",315.231466920601,"positive",3.77281416064406
"346",315.231452201707,"positive",1.98242589554769
"347",315.231405548063,"positive",3.77186248805992
"348",316.115354466993,"positive",1.44466609335286
"349",316.235073893896,"positive",6.18805513331291
"350",317.050170975976,"positive",2.04283934929352
"351",317.161113707962,"positive",6.78602884186866
"352",317.174448379672,"positive",5.09946786149345
"353",317.246931445988,"positive",1.87269086376719
"354",317.247044438559,"positive",5.20035008140784
"355",317.247050129322,"positive",8.39917116724362
"356",317.247194464672,"positive",11.955132202842
"357",317.247082073929,"positive",3.25880962295831
"358",317.644171540699,"positive",1.86095868022717
"359",318.250494901153,"positive",6.20296547734024
"360",318.250511643732,"positive",6.44677151927173
"361",318.250552266267,"positive",11.6530866632748
"362",319.033415671289,"positive",1.54032691333002
"363",319.164852762837,"positive",3.1041204311223
"364",319.189946674965,"positive",7.419722064675
"365",319.262618276482,"positive",8.42391583276811
"366",319.262671816553,"positive",3.30836963117352
"367",319.262750858419,"positive",2.32716744884507
"368",319.262716909924,"positive",1.62682226202458
"369",320.168323841714,"positive",2.71176716188061
"370",320.193464909773,"positive",7.0122363197081
"371",320.266098317249,"positive",9.22442166406829
"372",321.171464625274,"positive",1.68572428066348
"373",321.205625913849,"positive",6.48356587799082
"374",321.269254670878,"positive",9.31133956526695
"375",325.143143805508,"positive",6.57725784808319
"376",325.644811802782,"positive",3.73681912377333
"377",326.144162167808,"positive",1.65380486339213
"378",328.247755668176,"positive",2.10590133101626
"379",329.251218429513,"positive",1.61617162920661
"380",330.165463530353,"positive",2.24094163104295
"381",331.098919499161,"positive",1.85068860050584
"382",331.136910811463,"positive",1.81496376137994
"383",331.168989688405,"positive",1.67809315102935
"384",331.22631347492,"positive",6.07712887531601
"385",332.175584759158,"positive",1.91002673658609
"386",332.229666510362,"positive",6.94063803146893
"387",333.048821558096,"positive",1.35411851614508
"388",333.169128475938,"positive",9.34993388700528
"389",333.169363899031,"positive",4.7721351761996
"390",333.241819011944,"positive",1.9528745582356
"391",333.241919021965,"positive",5.86839127562587
"392",333.242112437814,"positive",8.51201094361259
"393",333.241903433875,"positive",8.26790077369949
"394",334.18561172887,"positive",1.62800106859425
"395",334.245441600004,"positive",4.49619630902837
"396",334.245415710725,"positive",4.26464980627857
"397",335.060238701367,"positive",2.44348919679821
"398",335.189055311689,"positive",1.87465824387541
"399",335.257419788354,"positive",6.41329782789332
"400",335.257551504481,"positive",8.27214337709918
"401",335.25751145501,"positive",5.35140649183888
"402",335.257506694974,"positive",2.11465131776143
"403",336.260837527818,"positive",4.58382954133962
"404",336.260990988127,"positive",3.16559163908346
"405",336.261048934644,"positive",1.38489262819998
"406",339.103991711602,"positive",2.17517496290509
"407",341.144885354513,"positive",2.20021317503966
"408",341.244610321701,"positive",1.78129517284048
"409",342.084600775384,"positive",1.36410829151167
"410",342.147815920236,"positive",1.46388109502068
"411",342.632893699811,"positive",2.59287946997699
"412",343.151406817545,"positive",1.39981089817856
"413",345.205751904003,"positive",3.84812498302174
"414",345.205386878331,"positive",1.93993635912708
"415",346.209305304926,"positive",2.24838345421645
"416",347.22125851434,"positive",1.76572295747313
"417",348.227580632873,"positive",1.75042410270909
"418",349.236872766247,"positive",1.61783173411845
"419",349.236838418149,"positive",2.84555567362853
"420",349.236894931343,"positive",3.86772059741495
"421",351.189193293304,"positive",1.67697129691383
"422",351.252582887139,"positive",3.59195188185835
"423",351.252505397502,"positive",5.26542108165955
"424",351.252573825828,"positive",2.82702177558734
"425",352.147756047296,"positive",2.05831397698535
"426",353.150973245389,"positive",1.75042410270909
"427",356.144691527514,"positive",1.47165175765558
"428",357.176359234056,"positive",3.37127247152332
"429",357.212657927311,"positive",2.11529302072466
"430",358.201146025147,"positive",2.3710291015068
"431",359.184825472116,"positive",2.76159687450354
"432",361.138756634791,"positive",1.68761939514895
"433",361.138970337293,"positive",2.45732715195372
"434",361.200963844608,"positive",3.40915096446844
"435",361.20057578608,"positive",1.87825816441907
"436",362.142315516345,"positive",2.15653350930682
"437",362.142401078737,"positive",1.52104657666396
"438",362.204131644097,"positive",2.49186391014385
"439",363.215943258352,"positive",2.21792983490199
"440",363.617738566088,"positive",1.67697129691383
"441",364.219529910845,"positive",2.02673991756519
"442",366.139059563296,"positive",2.29082151852624
"443",366.17661717415,"positive",1.37618888289049
"444",367.247479885128,"positive",1.66256695718025
"445",367.283573781586,"positive",5.71623406061353
"446",369.671795884053,"positive",2.1523827277035
"447",370.073121865263,"positive",1.79273827094209
"448",370.112747843129,"positive",2.7575984122525
"449",377.181361873272,"positive",2.70935370826431
"450",377.195315857597,"positive",3.46170325657053
"451",378.198746628037,"positive",3.23896628437206
"452",378.205611890784,"positive",1.41431270169712
"453",379.135385447065,"positive",1.39486091708035
"454",380.214339929858,"positive",2.00276307705989
"455",381.1762567167,"positive",1.79097540122092
"456",381.226557979097,"positive",4.5200410428677
"457",381.226479074351,"positive",1.55810378436222
"458",381.226570558863,"positive",5.41910670910419
"459",382.230292851844,"positive",4.60004895930056
"460",382.230055675595,"positive",2.21956024194799
"461",383.137812919523,"positive",1.96234738298169
"462",383.293853819592,"positive",1.70590041885415
"463",384.149390763567,"positive",1.73141610286532
"464",387.139222461883,"positive",2.09856641892652
"465",388.142800245272,"positive",1.9070331651979
"466",389.131146545743,"positive",2.29392788783752
"467",390.134086059358,"positive",1.79122601481461
"468",391.210828767253,"positive",5.87888819868783
"469",391.656174698803,"positive",3.08071181282425
"470",391.71085373705,"positive",1.83800793070807
"471",393.156480169993,"positive",4.59666573857776
"472",393.658056161634,"positive",4.13394948379228
"473",395.184681720019,"positive",5.41910670910419
"474",395.293749917762,"positive",2.14509752469857
"475",397.171234503868,"positive",1.35135844890931
"476",399.146716465886,"positive",2.14509752469857
"477",399.263629501872,"positive",2.92059835888249
"478",401.193510027267,"positive",1.33599862194
"479",401.304409054285,"positive",2.76210273204955
"480",401.304391147023,"positive",1.60216936792465
"481",404.242577161533,"positive",2.29392788783752
"482",406.20602425076,"positive",1.35500902005758
"483",408.310218010611,"positive",1.77448624816404
"484",411.150423273852,"positive",2.80319955970149
"485",413.143433161946,"positive",1.38007049915843
"486",415.246965616134,"positive",1.71772749456404
"487",415.320047264178,"positive",2.97514604022176
"488",417.335731084665,"positive",3.98055043526795
"489",419.314927509052,"positive",1.57809621437155
"490",422.212682494038,"positive",3.94395651653697
"491",423.216263123363,"positive",4.10720140802156
"492",424.218033557548,"positive",2.26164371121493
"493",427.174215432106,"positive",4.71167910848442
"494",427.178233329311,"positive",1.38592648769802
"495",427.210760871462,"positive",2.33258824840828
"496",429.190123470553,"positive",7.1071682869685
"497",429.211051877553,"positive",2.61190004577761
"498",430.193551661456,"positive",5.4336312808612
"499",430.193533857172,"positive",13.7529971671707
"500",433.257291275497,"positive",2.70935370826431
"501",433.330699383648,"positive",1.75042410270909
"502",434.261152344939,"positive",2.79206397920283
"503",435.309854533057,"positive",2.04406196717751
"504",436.195986663804,"positive",1.38666509890083
"505",436.251600231529,"positive",1.35135844890931
"506",436.313352792408,"positive",1.46652724198893
"507",438.183965187535,"positive",4.02662438662924
"508",438.685569241226,"positive",3.70131972449479
"509",443.164631775233,"positive",2.90363655730718
"510",443.189473632355,"positive",2.96265281356751
"511",443.202202914838,"positive",1.35227068476706
"512",443.278505194493,"positive",6.23278965113779
"513",443.665953499854,"positive",2.59494247058454
"514",444.165583014372,"positive",1.52765175209105
"515",444.281937461109,"positive",6.73940409620261
"516",445.18471022662,"positive",5.22917174033207
"517",445.188277468948,"positive",3.37341468350404
"518",447.199967566804,"positive",4.15618718858282
"519",448.203253588598,"positive",2.46665164643569
"520",448.232196028418,"positive",5.41910670910419
"521",449.175065304496,"positive",3.00078379066506
"522",449.206159128627,"positive",2.42652615197703
"523",449.235663843772,"positive",2.35265989918554
"524",449.252705086906,"positive",3.00078379066506
"525",449.252768105865,"positive",6.82987773072817
"526",449.676805122776,"positive",3.17526431436975
"527",450.177727548426,"positive",2.30408499025049
"528",450.207403768832,"positive",1.59890023807454
"529",450.305522892967,"positive",2.42652615197703
"530",453.187648818768,"positive",5.26542108165955
"531",454.154536804239,"positive",3.63697423282946
"532",454.192707673786,"positive",1.31702796211286
"533",457.157399552371,"positive",2.62907248499708
"534",457.257625529875,"positive",2.50453948371668
"535",457.257515361361,"positive",1.53504336723781
"536",457.452524487827,"positive",3.23634562253092
"537",457.659016250262,"positive",2.77622952240938
"538",457.703217043376,"positive",3.3215728552965
"539",457.953854996746,"positive",2.82713221955103
"540",458.160251610092,"positive",2.64568556804375
"541",458.661302296142,"positive",2.16515688998377
"542",459.13531159342,"positive",1.36057757159961
"543",459.272873676363,"positive",2.68403881086931
"544",459.273125489863,"positive",8.00720209920736
"545",459.273507188737,"positive",5.47237224924061
"546",459.273447878933,"positive",5.02359534688455
"547",461.215842751547,"positive",4.26464980627857
"548",461.289086088028,"positive",5.32346247048611
"549",462.292435240229,"positive",6.88023857365288
"550",463.195294535621,"positive",4.99274460031379
"551",463.232119740076,"positive",6.66107731403871
"552",463.295192267968,"positive",6.91241809405959
"553",464.235614878096,"positive",5.71079288750027
"554",465.143741570406,"positive",2.29082151852624
"555",465.211488022132,"positive",13.3468661888842
"556",465.211302268292,"positive",5.45985146695259
"557",465.230691896614,"positive",1.58850090116623
"558",465.247738172501,"positive",3.28490993198042
"559",466.217807437986,"positive",1.31088355162084
"560",466.251158591664,"positive",4.90410194649615
"561",467.15209821017,"positive",1.67879391523786
"562",467.253221947278,"positive",5.53747701694083
"563",470.186062466119,"positive",2.33987372065324
"564",471.707932534463,"positive",3.98826819175583
"565",471.958538332349,"positive",3.97909939974516
"566",472.209141901668,"positive",3.81034791010457
"567",472.459775575905,"positive",3.46278586348804
"568",472.710423776804,"positive",2.94562812640248
"569",473.095948316716,"positive",1.62410083444081
"570",475.268498890588,"positive",4.0140952155679
"571",475.268434906232,"positive",6.4547926936582
"572",475.268495805026,"positive",2.73315412002439
"573",475.268451643707,"positive",3.34647510767735
"574",476.271746378192,"positive",6.03232595097751
"575",476.27161607239,"positive",4.13394948379228
"576",477.284371262881,"positive",2.66654624949782
"577",477.284184222713,"positive",7.53101332027838
"578",477.284478166022,"positive",3.78094197631619
"579",477.284242905518,"positive",7.70322076996628
"580",478.287496375489,"positive",8.94813773983575
"581",478.287452705394,"positive",5.60362833701181
"582",478.287660319136,"positive",1.52776462642485
"583",479.227241706331,"positive",5.2222516821289
"584",479.300100972477,"positive",5.75185727728794
"585",480.204436293305,"positive",2.46541902901939
"586",480.222272312603,"positive",6.55658819822961
"587",480.230489517879,"positive",5.93052328131432
"588",480.303332939085,"positive",1.87883712444089
"589",481.186469226041,"positive",3.07561071390442
"590",481.206227795981,"positive",5.57166264943669
"591",481.24247233864,"positive",8.72160876984364
"592",481.24209619786,"positive",1.78129517284048
"593",481.22594852187,"positive",2.84530826379937
"594",481.520754179406,"positive",2.0284510991439
"595",482.238035752941,"positive",11.7326978526396
"596",482.237983173314,"positive",14.8519330524096
"597",482.246174234679,"positive",6.25343815166787
"598",483.241457835733,"positive",9.38382945437899
"599",483.241332233956,"positive",13.1661659682557
"600",484.165601155249,"positive",2.52134399982194
"601",484.243877254683,"positive",3.70276052837386
"602",484.243797456711,"positive",4.5200410428677
"603",484.253655425882,"positive",3.87506815786898
"604",485.177713977239,"positive",8.26790077369949
"605",485.178109643972,"positive",3.1499044944879
"606",485.213945805839,"positive",3.36611132808784
"607",486.181286240079,"positive",4.52867129779066
"608",487.193268866039,"positive",8.91163094342197
"609",487.193248630795,"positive",13.7529971671707
"610",488.196589953489,"positive",12.0578782130417
"611",488.196859108007,"positive",6.40902083276046
"612",489.198659753433,"positive",8.27214337709918
"613",490.248666268898,"positive",1.39794192979917
"614",490.243306472158,"positive",2.62103632343575
"615",491.165499384716,"positive",1.75660953590884
"616",492.258721003391,"positive",1.68728257429762
"617",493.206199887254,"positive",5.65784820263465
"618",493.242708420693,"positive",2.23542863205824
"619",493.279012892517,"positive",4.29739710844636
"620",493.27905606883,"positive",5.02464893304659
"621",494.282534484366,"positive",2.59287946997699
"622",495.222008481538,"positive",13.7587369832625
"623",495.294636258962,"positive",3.09372317201822
"624",495.294721483835,"positive",7.63770723018371
"625",495.295078455558,"positive",2.66654624949782
"626",496.225444901259,"positive",8.26790077369949
"627",496.298035703404,"positive",8.24471641816525
"628",497.227325507855,"positive",4.73809545132835
"629",497.300917697701,"positive",6.91028561380034
"630",498.233010399244,"positive",1.76572295747313
"631",498.269159239006,"positive",5.08191743075979
"632",499.272513916556,"positive",5.46664987009361
"633",500.284762567812,"positive",5.06131535546589
"634",501.288097235824,"positive",1.79854861767143
