mz-peak	PIUMet-ID	Metabolite-Name	HMDB-ID	origin	super-class	Cellular-location	monisotopic-moleculate-weight	Chemical-formula
m/z=202.139054538	met32685	Feniculin	HMDB0030838	Endogenous|Food	Organic compounds	Membrane	202.1357652	C14H18O
m/z=202.139054538	met11654	Leucyl-Alanine	HMDB0028922	Endogenous	Organic compounds	NULL	202.13174245	C9H18N2O3
m/z=202.139054538	met48461	(±)-Anisoxide	HMDB0030572	Endogenous|Food	Organic compounds	Membrane	202.1357652	C14H18O
m/z=202.139054538	met16764	2-Pentyl-3-phenyl-2-propenal	HMDB0031313	Endogenous|Food	Phenylpropanoids and polyketides	Membrane	202.1357652	C14H18O
m/z=202.139054538	met9816	Alanyl-Leucine	HMDB0028691	Endogenous	Organic compounds	NULL	202.13174245	C9H18N2O3
m/z=202.139054538	met34683	Asymmetric dimethylarginine	HMDB0001539	Endogenous	Organic compounds	Cytoplasm (predicted from logP)	202.14297584	C8H18N4O2
m/z=202.139054538	met36561	Alanyl-Isoleucine	HMDB0028690	Endogenous	Organic compounds	NULL	202.13174245	C9H18N2O3
m/z=202.179286437	met63424	beta-Spathulene	HMDB0036416	Endogenous|Food	Organic compounds	Extracellular|Membrane	202.1721507	C15H22
m/z=202.179286437	met23458	Caproylcholine	HMDB0013224	Endogenous	Organic compounds	NULL	202.18070402	C11H24NO2
m/z=202.179286437	met44067	(1alpha,6alpha,7alphaH)-2,4(15)-Copadiene	HMDB0036796	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	202.1721507	C15H22
m/z=202.179286437	met36827	(6alpha,7alpha,10alpha)-1(5),3-Aromadendradiene	HMDB0035707	Endogenous|Food	Organic compounds	Extracellular|Membrane	202.1721507	C15H22
m/z=202.179286437	met55982	1,4,9-Cadinatriene	HMDB0038125	Food	Organic compounds	Membrane	202.1721507	C15H22
m/z=203.029360514	met25019	Cystathionine ketimine	HMDB0002015	Endogenous	Organic compounds	Cytoplasm (predicted from logP)	203.02522847	C7H9NO4S
m/z=203.086582073	met47902	Alanyl-Asparagine	HMDB0028682	Endogenous	Organic compounds	NULL	203.09060592	C7H13N3O4
m/z=203.086582073	met44348	3-Indolebutyric acid	HMDB0002096	Endogenous	Organic compounds	Membrane (predicted from logP)	203.09462866	C12H13NO2
m/z=203.086582073	met275	1-Isothiocyanato-7-(methylthio)heptane	HMDB0038440	Food	Organic compounds	Membrane	203.08024093	C9H17NS2
m/z=203.086582073	met47858	5-(2-Furanyl)-1,2,3,4,5,6-hexahydro-7H-cyclopenta[b]pyridin-7-one	HMDB0039656	Endogenous|Food	Organoheterocyclic compounds	Cytoplasm|Extracellular|Membrane	203.09462866	C12H13NO2
m/z=203.086582073	met8558	Gamma-glutamyl-Glycine	HMDB0029149	Endogenous	Organic compounds	NULL	203.09060592	C7H13N3O4
m/z=203.086582073	met19844	Isosalsolidine	HMDB0041526	Food	Organoheterocyclic compounds	Membrane	203.09462866	C12H13NO2
m/z=203.086582073	met62553	Glycyl-Glutamine	HMDB0028839	Endogenous	Organic compounds	NULL	203.09060592	C7H13N3O4
m/z=203.086582073	met26060	Glutaminyl-Glycine	HMDB0028797	Endogenous	Organic compounds	NULL	203.09060592	C7H13N3O4
m/z=203.086582073	met15756	Asparaginyl-Alanine	HMDB0028724	Endogenous	Organic compounds	NULL	203.09060592	C7H13N3O4
m/z=203.086582073	met52796	Glycyl-Gamma-glutamate	HMDB0028855	Endogenous	Organic compounds	NULL	203.09060592	C7H13N3O4
m/z=203.134290442	met14205	Glycyl-Lysine	HMDB0028846	Endogenous	Organic compounds	NULL	203.12699142	C8H17N3O3
m/z=203.134290442	met34322	Lysyl-Glycine	HMDB0028951	Endogenous	Organic compounds	NULL	203.12699142	C8H17N3O3
m/z=204.089880223	met48294	3-Hydroxymethylantipyrine	HMDB0013840	Drug metabolite|Endogenous	Organic compounds	Extracellular	204.08987764	C11H12N2O2
m/z=204.089880223	met70049	D-Tryptophan	HMDB0013609	Endogenous	Organoheterocyclic compounds	NULL	204.08987764	C11H12N2O2
m/z=204.089880223	met57043	L-Tryptophan	HMDB0000929	Drug|Food	Organic compounds	Extracellular	204.08987764	C11H12N2O2
m/z=204.089880223	met33810	(±)-Tryptophan	HMDB0030396	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	204.08987764	C11H12N2O2
m/z=204.126363163	met35546	3-Mercaptohexyl butyrate	HMDB0038948	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	204.11840057	C10H20O2S
m/z=204.126363163	met38612	Hexyl 3-mercaptobutanoate	HMDB0032327	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	204.11840057	C10H20O2S
m/z=204.126363163	met40078	Psilocin	HMDB0042000	Endogenous	Organic compounds	NULL	204.12626314	C12H16N2O
m/z=204.126363163	met46287	(2xi,3xi,6E)-3,7-Dimethyl-6-octene-1,2,3,8-tetrol	HMDB0033642	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	204.13615913	C10H20O4
m/z=204.126363163	met27205	Bufotenin	HMDB0041842	Endogenous	Organic compounds	NULL	204.12626314	C12H16N2O
m/z=204.126363163	met64735	(2xi,6xi)-7-Methyl-3-methylene-1,2,6,7-octanetetrol	HMDB0033217	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	204.13615913	C10H20O4
m/z=204.126363163	met15847	(S)-3-Mercaptohexyl butyrate	HMDB0037765	Food	Lipids and lipid-like molecules	Membrane	204.11840057	C10H20O2S
m/z=204.126363163	met53097	(1S,2S,4R,8R)-p-Menthane-1,2,8,9-tetrol	HMDB0039974	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	204.13615913	C10H20O4
m/z=204.126363163	met61743	(1alpha,2alpha,4betaH,6alpha,8R)-p-Menthane-2,6,8,9-tetrol	HMDB0039053	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	204.13615913	C10H20O4
m/z=204.126363163	met70150	3,7-Dimethyl-3-octene-1,2,6,7-tetrol	HMDB0035133	Endogenous|Food	Lipids and lipid-like molecules	Cytoplasm|Extracellular|Membrane	204.13615913	C10H20O4
m/z=205.090403644	met39982	Dihydro-2,4-dimethyl-6-(2-methylpropyl)-4H-1,3,5-dithiazine	HMDB0040334	Food	Organic compounds	Membrane	205.09589099	C9H19NS2
m/z=205.090403644	met48000	N-Methylcalystegine C1	HMDB0036394	Food	Alkaloids and derivatives	Cytoplasm|Extracellular	205.09502259	C8H15NO5
m/z=205.090403644	met62087	Dihydro-4,6-dimethyl-2-(2-methylpropyl)-4H-1,3,5-dithiazine	HMDB0040335	Food	Organic compounds	Membrane	205.09589099	C9H19NS2
m/z=205.090403644	met31916	Dihydro-4,6-dimethyl-2-(1-methylpropyl)-4H-1,3,5-dithiazine	HMDB0040337	Food	Organic compounds	Membrane	205.09589099	C9H19NS2
m/z=205.090403644	met14400	Dihydro-2,4-dimethyl-6-(1-methylpropyl)-4H-1,3,5-dithiazine	HMDB0040336	Food	Organic compounds	Membrane	205.09589099	C9H19NS2
m/z=205.117497213	met65254	1-(2,3-Dihydro-1H-pyrrolizin-5-yl)-1,4-pentanedione	HMDB0040046	Food	Organic compounds	Cytoplasm|Extracellular	205.11027873	C12H15NO2
m/z=205.138714009	met26065	Pantothenol	HMDB0004231	Endogenous	Organic compounds	Cytoplasm (predicted from logP)	205.1314081	C9H19NO4
m/z=210.107682402	met1200	1,3-Diphenyl-2-propanone	HMDB0032561	Endogenous|Food	Phenylpropanoids and polyketides	Membrane	210.10446507	C15H14O
m/z=210.107682402	met32128	1,3-Diphenyl-1-propanone	HMDB0032041	Endogenous|Food	Phenylpropanoids and polyketides	Membrane	210.10446507	C15H14O
m/z=210.107682402	met996	Lactaroviolin	HMDB0035896	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	210.10446507	C15H14O
m/z=216.194861676	met63373	Heptanoylcholine	HMDB0013239	Endogenous	Organic compounds	NULL	216.19635408	C12H26NO2
m/z=216.194861676	met9601	Cyperotundone	HMDB0036578	Endogenous|Food	Organic compounds	Extracellular|Membrane	216.18780077	C16H24
m/z=217.138582045	met57606	Alanyl-Lysine	HMDB0028692	Endogenous	Organic compounds	NULL	217.14264149	C9H19N3O3
m/z=217.138582045	met49564	Lysyl-Alanine	HMDB0028944	Endogenous	Organic compounds	NULL	217.14264149	C9H19N3O3
m/z=217.138582045	met5505	Ethoxyquin	HMDB0039531	Food|Toxin	Organoheterocyclic compounds	Membrane	217.14666424	C14H19NO
m/z=217.138582045	met2711	Gamma-glutamyl-L-putrescine	HMDB0012230	Endogenous	Organic compounds	NULL	217.14264149	C9H19N3O3
m/z=217.138582045	met2772	Propionylcarnitine	HMDB0000824	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane|Mitochondria|Peroxisome	217.1314081	C10H19NO4
m/z=217.17502562	met20036	Deoxyhypusine	HMDB0011150	Endogenous	Organic compounds	NULL	217.17902699	C10H23N3O2
m/z=218.133850594	met49027	Leucyl-Serine	HMDB0028938	Endogenous	Organic compounds	NULL	218.12665707	C9H18N2O4
m/z=218.133850594	met17029	L-Lysopine	HMDB0033675	Food	Organic compounds	Cytoplasm|Extracellular	218.12665707	C9H18N2O4
m/z=218.133850594	met61126	Serinyl-Leucine	HMDB0029043	Endogenous	Organic compounds	NULL	218.12665707	C9H18N2O4
m/z=218.133850594	met48724	Valyl-Threonine	HMDB0029137	Endogenous	Organic compounds	NULL	218.12665707	C9H18N2O4
m/z=218.133850594	met42830	(R)-Pterosin B	HMDB0030759	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	218.13067982	C14H18O2
m/z=218.133850594	met48497	Dimethylbenzyl carbinyl crotonate	HMDB0032227	Endogenous|Food	Benzenoids	Membrane	218.13067982	C14H18O2
m/z=218.133850594	met30437	5-Methoxydimethyltryptamine	HMDB0002004	Endogenous	Organic compounds	Membrane (predicted from logP)	218.14191321	C13H18N2O
m/z=218.133850594	met41321	Serinyl-Isoleucine	HMDB0029042	Endogenous	Organic compounds	NULL	218.12665707	C9H18N2O4
m/z=218.133850594	met34418	(S)-3-Methylthiohexyl butyrate	HMDB0038946	Endogenous|Food	Organic compounds	Extracellular|Membrane	218.13405064	C11H22O2S
m/z=218.133850594	met10772	Cinnamyl isovalerate	HMDB0041318	Food	Benzenoids	Membrane	218.13067982	C14H18O2
m/z=218.133850594	met49951	2-(3-Hydroxy-4-methylphenyl)-5-methyl-4-hexen-3-one	HMDB0037738	Food	Organic compounds	Membrane	218.13067982	C14H18O2
m/z=218.133850594	met55238	Isoamyl cinnamate	HMDB0037704	Food	Phenylpropanoids and polyketides	Membrane	218.13067982	C14H18O2
m/z=218.133850594	met51252	cis-3-Hexenyl phenylacetate	HMDB0038281	Food	Benzenoids	Membrane	218.13067982	C14H18O2
m/z=218.133850594	met43878	Pantothenamide	HMDB0041313	Food	Organic compounds	Cytoplasm|Extracellular	218.12665707	C9H18N2O4
m/z=218.133850594	met34188	Threoninyl-Valine	HMDB0029074	Endogenous	Organic compounds	NULL	218.12665707	C9H18N2O4
m/z=218.133850594	met29994	Isoleucyl-Serine	HMDB0028916	Endogenous	Organic compounds	NULL	218.12665707	C9H18N2O4
m/z=218.133850594	met42631	(S)-3-Mercaptohexyl pentanoate	HMDB0038945	Endogenous|Food	Organic compounds	Extracellular|Membrane	218.13405064	C11H22O2S
m/z=218.141933348	met34418	(S)-3-Methylthiohexyl butyrate	HMDB0038946	Endogenous|Food	Organic compounds	Extracellular|Membrane	218.13405064	C11H22O2S
m/z=218.141933348	met42631	(S)-3-Mercaptohexyl pentanoate	HMDB0038945	Endogenous|Food	Organic compounds	Extracellular|Membrane	218.13405064	C11H22O2S
m/z=218.141933348	met30437	5-Methoxydimethyltryptamine	HMDB0002004	Endogenous	Organic compounds	Membrane (predicted from logP)	218.14191321	C13H18N2O
m/z=218.141870009	met34418	(S)-3-Methylthiohexyl butyrate	HMDB0038946	Endogenous|Food	Organic compounds	Extracellular|Membrane	218.13405064	C11H22O2S
m/z=218.141870009	met42631	(S)-3-Mercaptohexyl pentanoate	HMDB0038945	Endogenous|Food	Organic compounds	Extracellular|Membrane	218.13405064	C11H22O2S
m/z=218.141870009	met30437	5-Methoxydimethyltryptamine	HMDB0002004	Endogenous	Organic compounds	Membrane (predicted from logP)	218.14191321	C13H18N2O
m/z=221.097058552	met53960	N-Acetyl-b-D-galactosamine	HMDB0000853	Endogenous	Organic compounds	NULL	221.08993722	C8H15NO6
m/z=221.097058552	met45692	N-Acetylmannosamine	HMDB0001129	Endogenous|Microbial	Organic compounds	Cytoplasm (predicted from logP)	221.08993722	C8H15NO6
m/z=221.097058552	met16227	N-Acetyl-D-glucosamine	HMDB0000215	Drug|Endogenous	Organic compounds	Cytoplasm|Membrane|Lysosome	221.08993722	C8H15NO6
m/z=221.097058552	met59502	Beta-N-Acetylglucosamine	HMDB0000803	Endogenous	Organic compounds	Cytoplasm	221.08993722	C8H15NO6
m/z=221.097058552	met26363	Avenic acid B	HMDB0038751	Food	Organic compounds	Cytoplasm|Extracellular	221.08993722	C8H15NO6
m/z=221.097058552	met37749	Carbofuran	HMDB0031770	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	221.10519335	C12H15NO3
m/z=221.097058552	met22359	Hydrocotarnine	HMDB0033701	Food	Organic compounds	Cytoplasm|Extracellular	221.10519335	C12H15NO3
m/z=221.097058552	met67898	2-Deoxysepiapterin	HMDB0000389	Endogenous	Organic compounds	NULL	221.09127462	C9H11N5O2
m/z=221.097058552	met14501	N-Acetylgalactosamine	HMDB0000212	Endogenous	Organic compounds	Lysosome|Golgi apparatus	221.08993722	C8H15NO6
m/z=225.107327793	met71163	Cytokinin B	HMDB0039238	Food	Organic compounds	Cytoplasm|Extracellular	225.10144538	C12H11N5
m/z=225.107327793	met19258	Nnal-N-oxide	HMDB0041953	Endogenous	Organic compounds	NULL	225.11134136	C10H15N3O3
m/z=226.17914315	met42953	(8E,15E)-1,8,15-Heptadecatriene-11,13-diyne	HMDB0031041	Endogenous|Food	Organic compounds	Membrane	226.1721507	C17H22
m/z=230.121996613	met1345	Furanodienone	HMDB0036768	Endogenous|Food	Organic compounds	Extracellular|Membrane	230.13067982	C15H18O2
m/z=230.121996613	met1738	Cyclohexyl cinnamate	HMDB0037706	Food	Phenylpropanoids and polyketides	Membrane	230.13067982	C15H18O2
m/z=230.121996613	met55051	Dicyclohexyl disulfide	HMDB0041448	Food	Organic compounds	Membrane	230.11629208	C12H22S2
m/z=230.121996613	met42587	Hydroxyprolyl-Valine	HMDB0028876	Endogenous	Organic compounds	NULL	230.12665707	C10H18N2O4
m/z=230.121996613	met48121	8,12-Epoxy-4(15),7,11-eudesmatrien-1-one	HMDB0033235	Food	Lipids and lipid-like molecules	Membrane	230.13067982	C15H18O2
m/z=230.121996613	met43876	Valyl-Hydroxyproline	HMDB0029128	Endogenous	Organic compounds	NULL	230.12665707	C10H18N2O4
m/z=230.121996613	met28566	(2E,8Z)-Decadiene-4,6-diyn-1-yl 3-methylbutanoate	HMDB0035425	Endogenous|Food	Organic compounds	Extracellular|Membrane	230.13067982	C15H18O2
m/z=230.121996613	met37316	Curzerenone	HMDB0036155	Food	Organic compounds	Membrane	230.13067982	C15H18O2
m/z=230.170157538	met46945	Valyl-Isoleucine	HMDB0029130	Endogenous	Organic compounds	NULL	230.16304258	C11H22N2O3
m/z=230.170157538	met69914	Leucyl-Valine	HMDB0028942	Endogenous	Organic compounds	NULL	230.16304258	C11H22N2O3
m/z=230.170157538	met46538	Isoleucyl-Valine	HMDB0028920	Endogenous	Organic compounds	NULL	230.16304258	C11H22N2O3
m/z=230.170157538	met73646	Valyl-Leucine	HMDB0029131	Endogenous	Organic compounds	NULL	230.16304258	C11H22N2O3
m/z=230.210457959	met3591	Capryloylcholine	HMDB0013225	Endogenous	Organic compounds	NULL	230.21200415	C13H28NO2
m/z=230.210460375	met3591	Capryloylcholine	HMDB0013225	Endogenous	Organic compounds	NULL	230.21200415	C13H28NO2
m/z=231.15415052	met51004	Gamma-Aminobutyryl-lysine	HMDB0001959	Endogenous	Organic compounds	NULL	231.15829155	C10H21N3O3
m/z=231.15415052	met4632	Butyrylcarnitine	HMDB0002013	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	231.14705817	C11H21NO4
m/z=231.15415052	met17238	Rotundine A	HMDB0035271	Food	Organic compounds	Membrane	231.1623143	C15H21NO
m/z=231.15415052	met72139	(2E,4E,6Z)-2,4,6-Decatrienoic acid dehydropiperidide	HMDB0033530	Food	Organic compounds	Membrane	231.1623143	C15H21NO
m/z=231.15415052	met54046	Isobutyryl-L-carnitine	HMDB0000736	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	231.14705817	C11H21NO4
m/z=232.112989083	met30500	Tetrahydrofurfuryl cinnamate	HMDB0036189	Food	Phenylpropanoids and polyketides	Membrane	232.10994438	C14H16O3
m/z=232.112989083	met20849	4-(Glutamylamino) butanoate	HMDB0012161	Endogenous	Organic compounds	NULL	232.10592163	C9H16N2O5
m/z=232.112989083	met10771	Valyl-Aspartate	HMDB0029123	Endogenous	Organic compounds	NULL	232.10592163	C9H16N2O5
m/z=232.112989083	met45026	Aspartyl-Valine	HMDB0028766	Endogenous	Organic compounds	NULL	232.10592163	C9H16N2O5
m/z=232.112989083	met7506	Pterosin E	HMDB0036605	Food	Benzenoids	Cytoplasm|Extracellular	232.10994438	C14H16O3
m/z=232.112989083	met12978	Hydroxyprolyl-Threonine	HMDB0028873	Endogenous	Organic compounds	NULL	232.10592163	C9H16N2O5
m/z=232.112989083	met68155	L-N-(3-Carboxypropyl)glutamine	HMDB0029393	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular	232.10592163	C9H16N2O5
m/z=232.112989083	met26349	L-Acetopine	HMDB0039111	Food	Organic acids and derivatives	Cytoplasm|Extracellular	232.11715502	C8H16N4O4
m/z=232.112989083	met31037	Marindinin	HMDB0029504	Endogenous|Food	Organic compounds	Membrane	232.10994438	C14H16O3
m/z=232.112989083	met15002	Melatonin	HMDB0001389	Endogenous	Organoheterocyclic compounds	Cytoplasm	232.12117777	C13H16N2O2
m/z=232.112989083	met6934	N2-Succinyl-L-ornithine	HMDB0001199	Endogenous|Microbial	Organic compounds	Cytoplasm (predicted from logP)	232.10592163	C9H16N2O5
m/z=232.112989083	met23010	Threoninyl-Hydroxyproline	HMDB0029062	Endogenous	Organic compounds	NULL	232.10592163	C9H16N2O5
m/z=232.189801678	met13892	1-(2,6,6-Trimethyl-2-cyclohexen-1-yl)-1,6-heptadien-3-one	HMDB0029704	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	232.18271539	C16H24O
m/z=233.097026618	met27845	Asparaginyl-Threonine	HMDB0028741	Endogenous	Organic compounds	NULL	233.1011706	C8H15N3O5
m/z=233.097026618	met6064	Hirsutin	HMDB0035923	Food	Organic compounds	Membrane	233.09080561	C10H19NOS2
m/z=233.097026618	met10643	Glutaminyl-Serine	HMDB0028806	Endogenous	Organic compounds	NULL	233.1011706	C8H15N3O5
m/z=233.097026618	met4165	Threoninyl-Asparagine	HMDB0029056	Endogenous	Organic compounds	NULL	233.1011706	C8H15N3O5
m/z=233.097026618	met9576	Gamma-glutamyl-Serine	HMDB0029158	Endogenous	Organic compounds	NULL	233.1011706	C8H15N3O5
m/z=233.097026618	met51427	Serinyl-Gamma-glutamate	HMDB0029053	Endogenous	Organic compounds	NULL	233.1011706	C8H15N3O5
m/z=233.097026618	met38990	Serinyl-Glutamine	HMDB0029037	Endogenous	Organic compounds	NULL	233.1011706	C8H15N3O5
m/z=234.161994167	met18177	4-Methylphenyl octanoate	HMDB0037710	Food	Organic compounds	Membrane	234.16197995	C15H22O2
m/z=234.161994167	met74140	(Z)-alpha-Bergamotenoic acid	HMDB0036392	Endogenous|Food	Organic compounds	Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met47347	Epiacoronene	HMDB0031349	Food|Plant	Organic compounds	Membrane	234.16197995	C15H22O2
m/z=234.161994167	met39806	9-Pentadecene-12,14-diyne-1,11-diol	HMDB0034562	Endogenous|Food	Organic compounds	Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met45098	(4alpha,5alpha)-11-Eremophilene-2,9-dione	HMDB0035413	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met61148	beta-Costic acid	HMDB0035794	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met28322	2,7(14)-Illudadiene-10,15-diol	HMDB0038796	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met70508	Petasalbin	HMDB0035639	Food	Organic compounds	Membrane	234.16197995	C15H22O2
m/z=234.161994167	met72081	7-(1,3-Cyclohexadienyl)-5-hydroxy-2,6-dimethyl-2-hepten-4-one	HMDB0037739	Food	Organooxygen compounds	Membrane	234.16197995	C15H22O2
m/z=234.161994167	met20955	Cyclodehydroisolubimin	HMDB0037038	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met24255	4,10-LongipiNULLedione	HMDB0032081	Endogenous|Food	Lipids and lipid-like molecules	Cytoplasm|Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met11443	Procurcumenol	HMDB0036427	Endogenous|Food	Lipids and lipid-like molecules	Cytoplasm|Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met5959	beta-Santalic acid	HMDB0039621	Endogenous|Food	Organic compounds	Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met14823	Germacrone 4,5-epoxide	HMDB0035889	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met56037	p-HydroxynoNULLophenone	HMDB0037391	Food	Organic compounds	Membrane	234.16197995	C15H22O2
m/z=234.161994167	met17083	Valerenic acid	HMDB0030016	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met54502	4,6-Decadiyn-1-ol isovalerate	HMDB0038914	Endogenous|Food	Organic compounds	Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met47636	3,7-Bisaboladiene-2,8-dione	HMDB0038198	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met40962	Curcumenol	HMDB0033960	Food	Organic compounds	Membrane	234.16197995	C15H22O2
m/z=234.161994167	met38838	7,9-Illudadiene-3,14-diol	HMDB0038795	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met11944	Curcumenone	HMDB0033253	Endogenous|Food	Organic compounds	Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met57813	Oxysolavetivone	HMDB0034956	Endogenous|Food	Organic compounds	Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met32524	Zerumbone oxide	HMDB0036466	Endogenous|Food	Organic compounds	Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met21392	1,10-Epoxygermacrone	HMDB0035408	Endogenous|Food	Organic compounds	Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met20657	3-Phenylpropyl hexanoate	HMDB0036390	Endogenous|Food	Organic compounds	Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met41030	Sugeonol	HMDB0041036	Food	Organic compounds	Cytoplasm|Extracellular	234.16197995	C15H22O2
m/z=234.161994167	met4199	Saussurea lactone	HMDB0034742	Endogenous|Food	Organic compounds	Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met34012	Curcumanolide A	HMDB0033252	Endogenous|Food	Organic compounds	Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met7349	Dehydrocurdione	HMDB0035407	Endogenous|Food	Lipids and lipid-like molecules	Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met73547	(1alpha,4beta,5beta)-4-Hydroxy-7(11),10(14)-guaiadien-8-one	HMDB0036449	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	234.16197995	C15H22O2
m/z=234.161994167	met71434	Rishitinol	HMDB0038190	Food	Organic compounds	Membrane	234.16197995	C15H22O2
m/z=234.161994167	met59588	alpha-Rotunol	HMDB0035869	Endogenous|Food	Organic compounds	Cytoplasm|Extracellular|Membrane	234.16197995	C15H22O2
